fecha,afore,monto_ahorro_voluntario_y_solidario,flujo_neto,pct_crecimiento,app_dummy
2020-09-01,banamex,12790.15,345.10999999999876,2.7730726458090826,1
2020-10-01,banamex,12522.89,-267.2600000000002,-2.089576744604249,1
2020-11-01,banamex,13037.14,514.25,4.106480213433161,1
2020-12-01,banamex,13394.65,357.5100000000002,2.742242547061702,1
2021-01-01,banamex,13821.91,427.2600000000002,3.1897809946508593,1
2021-02-01,banamex,13757.58,-64.32999999999993,-0.46542048096102073,1
2021-03-01,banamex,13698.62,-58.95999999999913,-0.42856374449575796,1
2021-04-01,banamex,13808.41,109.78999999999905,0.8014675930860138,1
2021-05-01,banamex,14281.12,472.71000000000095,3.4233485245585893,1
2021-06-01,banamex,14100.17,-180.95000000000073,-1.2670574856874062,1
2021-07-01,banamex,14468.66,368.4899999999998,2.61337274656972,1
2021-08-01,banamex,14620.4,151.73999999999978,1.0487495041005879,1
2021-09-01,banamex,14726.62,106.22000000000116,0.7265191102842739,1
2021-10-01,banamex,14950.2,223.57999999999993,1.5182030907295863,1
2021-11-01,banamex,15075.76,125.55999999999949,0.8398549852175918,1
2021-12-01,banamex,15288.81,213.04999999999927,1.41319575265193,1
